,Date,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
88,2016-03-29,0.7905364583333333,0.022313802083333334,0.021178489583333335,36.44614583333333,0.003461510416666667,24.079166666666666,28.075520833333332,3.8015624999999997
89,2016-03-30,0.73156875,0.018539375,0.026692499999999997,34.229427083333334,0.0032415104166666664,24.206770833333334,29.27552083333333,4.030208333333333
90,2016-03-31,0.8168177083333333,0.02532125,0.025378333333333333,39.103541666666665,0.00362125,24.313020833333336,26.422395833333336,4.035416666666666
91,2016-04-01,0.9443244791666667,0.025336979166666666,0.013102864583333334,44.4084375,0.0031521875,19.488020833333334,35.946354166666666,2.5130208333333335
92,2016-04-02,2.0515677083333332,0.040490520833333335,0.01803765625,55.11880208333333,0.00433703125,18.558854166666666,24.30677083333333,1.6458333333333333
93,2016-04-03,1.0127625,0.031042343750000003,0.02576265625,43.37953125000001,0.003365104166666667,23.2859375,27.243229166666666,3.052604166666667
94,2016-04-04,0.9719166666666667,0.026200625,0.030223854166666664,39.47411458333333,0.002611979166666667,24.335416666666664,26.78697916666667,3.353645833333333
95,2016-04-05,0.81246875,0.021013072916666667,0.03602838541666666,48.18453125,0.0021575520833333334,27.553645833333334,23.254166666666666,3.897395833333333
96,2016-04-06,0.6070208333333333,0.014471354166666667,0.039359114583333334,32.87104166666666,0.0025722916666666667,27.768229166666668,36.959895833333334,4.0015624999999995
97,2016-04-07,0.7512135416666667,0.016858489583333334,0.02611723958333333,19.0478125,0.0022760416666666667,22.1328125,69.82187499999999,2.7078124999999997
98,2016-04-08,0.7844583333333334,0.020460833333333334,0.022864114583333334,26.432760416666667,0.0021225625,24.85364583333333,63.473437499999996,2.93125
99,2016-04-09,0.6001822916666667,0.01402390625,0.013014583333333335,18.970833333333335,0.002020885416666667,22.8515625,67.40416666666667,4.658854166666667
100,2016-04-10,0.8308958333333334,0.018232552083333332,0.0194734375,40.677135416666665,0.0020604687500000002,23.3046875,72.85781250000001,2.4192708333333335
101,2016-04-11,0.7229895833333333,0.016531145833333333,0.013372916666666667,35.710520833333334,0.0023702604166666668,22.6953125,51.74895833333333,4.254166666666666
102,2016-04-12,0.6730989583333334,0.011577864583333333,0.012804270833333332,60.94421875,0.00247859375,19.286458333333332,58.8203125,4.189583333333333
