,Date,Station,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
2525,2016-11-11,Oblatos,0.8891666666666667,0.013401250000000002,0.011565416666666667,131.4,0.003529583333333334,19.783333333333335,77.09583333333333,3.1374999999999997
2526,2016-11-11,Tlaquepaque,0.733625,0.017700833333333332,0.010912083333333334,62.6,0.0014037499999999998,18.275000000000002,63.916666666666664,3.2875
2527,2016-11-11,Vallarta,1.4457083333333334,0.02537333333333333,0.012047916666666667,38.92,0.0020933333333333333,19.162499999999998,69.25833333333334,3.5875
2528,2016-11-12,Atemajac,1.7720833333333335,0.025288333333333333,0.014376666666666668,43.35999999999999,0.0022058333333333335,19.941666666666666,49.7875,2.254166666666667
2529,2016-11-12,Las Aguilas,1.1912916666666666,0.01,0.017156666666666667,18.94,0.0024420833333333334,18.900000000000002,52.55833333333334,2.5833333333333335
2530,2016-11-12,Las Pintas,1.950478260869565,0.03202739130434783,0.01976869565217391,111.70173913043477,0.00385,20.943478260869565,56.869565217391305,1.0608695652173912
2531,2016-11-12,Loma Dorada,0.8804166666666666,0.02711125,0.014475,45.70666666666667,0.00043541666666666663,19.3625,50.96666666666667,0.6875
2532,2016-11-12,Miravalle,1.4310416666666665,0.029235,0.01677291666666667,70.02,0.00418,20.525000000000002,54.10833333333333,1.5125
2533,2016-11-12,Oblatos,1.0499166666666666,0.021095,0.01607125,60.04,0.0040425,21.433333333333334,57.3125,2.7125
2534,2016-11-12,Tlaquepaque,1.5498750000000001,0.025996666666666668,0.0139275,29.570000000000004,0.002405833333333333,19.870833333333334,47.949999999999996,1.6166666666666665
2535,2016-11-12,Vallarta,1.655,0.05472,0.02266666666666667,56.54999999999999,0.00252125,20.8875,50.012499999999996,2.625
2536,2016-11-13,Atemajac,0.9364166666666667,0.012975833333333332,0.00452625,81.59,0.0013054166666666665,16.0,87.17083333333333,1.5125
2537,2016-11-13,Las Aguilas,0.9610833333333333,0.01,0.00526375,35.93,0.0021137499999999997,15.458333333333334,88.77083333333333,3.1833333333333336
2538,2016-11-13,Las Pintas,2.811,0.0126775,0.007899166666666667,8.77375,0.0038500000000000006,17.849999999999998,95.4875,1.5666666666666667
2539,2016-11-13,Loma Dorada,0.7362916666666667,0.0265625,0.0035675,8.342916666666666,0.0009220833333333333,15.475,90.46249999999999,0.6333333333333333
2540,2016-11-13,Miravalle,1.0778333333333332,0.01756,0.006452916666666667,70.02,0.0017733333333333334,17.195833333333333,89.32916666666667,1.5999999999999999
2541,2016-11-13,Oblatos,0.9172083333333333,0.010517083333333335,0.006531666666666667,131.4,0.00252375,17.279166666666665,99.50833333333333,2.558333333333333
2542,2016-11-13,Tlaquepaque,0.779875,0.01359,0.007776666666666667,62.6,0.0015170833333333332,15.920833333333334,83.67083333333333,1.2874999999999999
2543,2016-11-13,Vallarta,1.4174166666666668,0.01771375,0.009035833333333333,38.92,0.0019204166666666666,16.754166666666666,89.075,2.9291666666666667
2544,2016-11-14,Atemajac,1.548,0.021515833333333335,0.014240000000000001,38.425,0.0016891666666666667,18.991666666666667,73.92916666666666,1.1833333333333333
2545,2016-11-14,Las Aguilas,1.0055833333333333,0.01,0.014790833333333335,23.594166666666666,0.0023645833333333336,17.837500000000002,76.77499999999999,2.0166666666666666
2546,2016-11-14,Las Pintas,2.811,0.025025416666666665,0.012479166666666666,63.45708333333334,0.0038500000000000006,20.704166666666666,79.97916666666667,0.9541666666666666
2547,2016-11-14,Loma Dorada,1.0613333333333335,0.031663333333333335,0.007837083333333333,31.83583333333333,0.0030116666666666664,17.962500000000002,78.78333333333333,0.2625
2548,2016-11-14,Miravalle,1.7095833333333335,0.029079999999999998,0.01151,70.02,0.0027120833333333333,19.741666666666667,77.84166666666667,0.8083333333333332
2549,2016-11-14,Oblatos,1.3169583333333332,0.019950833333333334,0.014688333333333333,29.657083333333333,0.003379166666666667,20.129166666666666,85.14583333333333,1.4083333333333332
2550,2016-11-14,Tlaquepaque,1.7917916666666667,0.027904583333333333,0.011981249999999999,43.970416666666665,0.0015858333333333332,19.0625,70.2625,0.23750000000000002
